"CODCIA","CODAGCAUSA","CAUSA","OFICIOCAUSA","FECHA_CREACION","CODPFCAUSA","ACTIVO","ESWEBCLI"
1,138,"Infidelidad de Empleados","Electricidad T.V.",27/12/23,78,"0","N"
1,138,"Infidelidad de Empleados","Loza Sanitaria",27/12/23,80,"0","N"
1,139,"Inundación-Desbordamiento","Mármol",27/12/23,57,"0","N"
1,139,"Inundación-Desbordamiento","Cristaleria",27/12/23,53,"0","N"
1,139,"Inundación-Desbordamiento","Electricidad Ordenadores",27/12/23,79,"0","N"
1,139,"Inundación-Desbordamiento","No existen profesionales",27/12/23,88,"0","N"
1,139,"Inundación-Desbordamiento","Urgencia Cristalería",27/12/23,110,"0","N"
1,139,"Inundación-Desbordamiento","Urgencia Cerrajería",27/12/23,111,"0","N"
1,140,"Lluvia","Cristales vitroceramica",27/12/23,83,"0","N"
1,140,"Lluvia","Tejados",27/12/23,44,"1","N"
1,140,"Lluvia","Loza Sanitaria",27/12/23,80,"0","N"
1,141,"Pedrisco-Nieve","Cerrajeria",27/12/23,52,"0","N"
1,142,"Uso fraudulento de tarjetas","Tejados",27/12/23,44,"0","N"
1,142,"Uso fraudulento de tarjetas","Cerrajeria",27/12/23,52,"0","N"
1,145,"Acciones Tumultuarias","Tejados",27/12/23,44,"0","N"
1,146,"Actos de Vandalismo","Electricidad Ordenadores",27/12/23,79,"0","N"
1,52,"Accidentes Personales","Fontanería",20/12/23,41,"0","N"
1,127,"Hurto o pérdida de llaves","Fontanería",20/12/23,41,"0","N"
1,152,"Coparticipación Comunidad","Fontanería",20/12/23,41,"0","N"
1,143,"Accidentes Personales","Fontanería",20/12/23,41,"0","N"
1,10,"Inundación-Desbordamiento","Fontanería",20/12/23,41,"1","N"
1,17,"Caída de Árboles-Antenas-Farolas","Fontanería",20/12/23,41,"0","N"
1,27,"Infidelidad de Empleados","Fontanería",20/12/23,41,"0","N"
1,34,"Rotura de Placas Solares","Fontanería",20/12/23,41,"0","N"
1,60,"Restablecimiento de luz","Fontanería",20/12/23,41,"0","N"
1,63,"Envío profesionales","Fontanería",20/12/23,41,"1","N"
1,135,"Caida de Rayo","Fontanería",20/12/23,41,"0","N"
1,136,"Choque o Impacto de Vehículos","Fontanería",20/12/23,41,"0","N"
1,138,"Infidelidad de Empleados","Fontanería",20/12/23,41,"0","N"
1,146,"Actos de Vandalismo","Fontanería",20/12/23,41,"0","N"
1,147,"Atraco en comercio","Fontanería",20/12/23,41,"0","N"
1,167,"Ondas Sónicas","Fontanería",20/12/23,41,"0","N"
1,176,"Rotura de Rotulos o Letreros","Fontanería",20/12/23,41,"0","N"
1,179,"Rotura de Placas Solares","Fontanería",20/12/23,41,"0","N"
1,180,"Rotura de Placa Vitrocerámica","Fontanería",20/12/23,41,"0","N"
1,181,"Ruina Total","Fontanería",20/12/23,41,"0","N"
1,11,"Choque o Impacto de Vehículos","Fontanería",20/12/23,41,"0","N"
1,23,"Atraco en comercio","Fontanería",20/12/23,41,"0","N"
1,25,"Robo","Fontanería",20/12/23,41,"0","N"
1,32,"Rotura acuario","Fontanería",20/12/23,41,"0","N"
1,47,"Humo","Fontanería",20/12/23,41,"0","N"
1,59,"Pedrisco-Nieve","Fontanería",20/12/23,41,"0","N"
1,142,"Uso fraudulento de tarjetas","Fontanería",20/12/23,41,"0","N"
1,177,"Rotura acuario","Fontanería",20/12/23,41,"0","N"
1,184,"Viento","Fontanería",20/12/23,41,"0","N"
1,185,"Atasco - Daños Agua","Fontanería",20/12/23,41,"0","N"
1,3,"Avería sin daños (daños agua)","Fontanería",20/12/23,41,"1","N"
1,18,"Avería sin daños (daños agua)","Fontanería",20/12/23,41,"1","N"
1,21,"Daños Mercancia Transportada","Fontanería",20/12/23,41,"0","N"
1,24,"Atraco en vía pública","Fontanería",20/12/23,41,"0","N"
1,30,"Loza - Marmoles","Fontanería",20/12/23,41,"0","N"
1,35,"Rotura de Placa Vitrocerámica","Fontanería",20/12/23,41,"0","N"
1,44,"Equipos informáticos","Fontanería",20/12/23,41,"0","N"
1,48,"Explosion","Fontanería",20/12/23,41,"0","N"
1,53,"Accidentes Domesticos o por Calor","Fontanería",20/12/23,41,"0","N"
1,55,"Responsabilidad Civil","Fontanería",20/12/23,41,"0","N"
1,56,"Reclamación de daños","Fontanería",20/12/23,41,"0","N"
1,132,"Apertura de puerta","Fontanería",20/12/23,41,"0","N"
1,140,"Lluvia","Fontanería",20/12/23,41,"0","N"
1,145,"Acciones Tumultuarias","Fontanería",20/12/23,41,"0","N"
1,126,"R.C Contaminación","Fontanería",20/12/23,41,"0","N"
1,175,"Robo","Fontanería",20/12/23,41,"0","N"
1,178,"Rotura metacrilato","Fontanería",20/12/23,41,"0","N"
1,2,"Lluvia","Fontanería",20/12/23,41,"0","N"
1,4,"Inundación-Desbordamiento","Fontanería",20/12/23,41,"1","N"
1,6,"Lluvia","Fontanería",20/12/23,41,"0","N"
1,13,"Ondas Sónicas","Fontanería",20/12/23,41,"0","N"
1,15,"Corrimiento de terreno","Fontanería",20/12/23,41,"0","N"
1,26,"Actos de Vandalismo","Fontanería",20/12/23,41,"0","N"
1,28,"Uso fraudulento de tarjetas","Fontanería",20/12/23,41,"0","N"
1,29,"Rotura de Cristales o Espejos","Fontanería",20/12/23,41,"0","N"
1,33,"Rotura metacrilato","Fontanería",20/12/23,41,"0","N"
1,36,"Choque o Impacto de Vehículos","Fontanería",20/12/23,41,"0","N"
1,61,"Restablecimiento de agua","Fontanería",20/12/23,41,"1","N"
1,125,"Ruina Total","Fontanería",20/12/23,41,"0","N"
1,130,"Restablecimiento de luz","Fontanería",20/12/23,41,"0","N"
1,158,"Derrame Mercancias Líquidas","Fontanería",20/12/23,41,"0","N"
1,160,"Envío profesionales","Fontanería",20/12/23,41,"1","N"
1,162,"Explosion","Fontanería",20/12/23,41,"0","N"
1,156,"Daños Eléctricos","Fontanería",20/12/23,41,"0","N"
1,170,"Otros servicios","Fontanería",20/12/23,41,"0","N"
1,173,"Reclamación de daños","Fontanería",20/12/23,41,"0","N"
1,1,"Daños Agua","Fontanería",20/12/23,41,"1","N"
1,5,"Fuga en instalación contraincendios","Fontanería",20/12/23,41,"0","N"
1,8,"Pedrisco-Nieve","Fontanería",20/12/23,41,"0","N"
1,12,"Acciones Tumultuarias","Fontanería",20/12/23,41,"0","N"
1,42,"Daños Eléctricos","Fontanería",20/12/23,41,"0","N"
1,43,"Deterioro Alimentos Refrigerados","Fontanería",20/12/23,41,"0","N"
1,49,"Coparticipación Comunidad","Fontanería",20/12/23,41,"0","N"
1,128,"RC Empleados domésticos","Fontanería",20/12/23,41,"0","N"
1,131,"Restablecimiento de agua","Fontanería",20/12/23,41,"1","N"
1,139,"Inundación-Desbordamiento","Fontanería",20/12/23,41,"1","N"
1,150,"Bricopartner","Fontanería",20/12/23,41,"0","N"
1,157,"Daños Mercancia Transportada","Fontanería",20/12/23,41,"0","N"
1,166,"Loza - Marmoles","Fontanería",20/12/23,41,"0","N"
1,124,"P.B. Fallo de suministros","Fontanería",20/12/23,41,"0","N"
1,172,"RC Empleados domésticos","Fontanería",20/12/23,41,"0","N"
1,174,"Responsabilidad Civil","Fontanería",20/12/23,41,"0","N"
1,183,"Inhabilitabilidad por decisión de la autoridad","Fontanería",20/12/23,41,"0","N"
1,14,"Otros Riesgos Accidentales","Fontanería",20/12/23,41,"0","N"
1,22,"Derrame Inst. fijas Extinción","Fontanería",20/12/23,41,"0","N"
1,31,"Rotura de Rotulos o Letreros","Fontanería",20/12/23,41,"0","N"
1,39,"Bricopartner","Fontanería",20/12/23,41,"0","N"
1,41,"Caida de Rayo","Fontanería",20/12/23,41,"0","N"
1,133,"Avería sin daños (daños agua)","Fontanería",20/12/23,41,"1","N"
1,155,"Daños Agua","Fontanería",20/12/23,41,"1","N"
1,168,"P.B. Fallo de suministros","Fontanería",20/12/23,41,"0","N"
1,171,"R.C Contaminación","Fontanería",20/12/23,41,"0","N"
1,144,"Accidentes Domesticos o por Calor","Fontanería",20/12/23,41,"0","N"
1,186,"Atasco - Sin Daños","Fontanería",20/12/23,41,"0","N"
1,7,"Caida de Rayo","Fontanería",20/12/23,41,"0","N"
1,16,"Actos de Vandalismo","Fontanería",20/12/23,41,"0","N"
1,19,"Averia de Maquinaria o Equipos Electronicos","Fontanería",20/12/23,41,"0","N"
1,20,"Derrame Mercancias Líquidas","Fontanería",20/12/23,41,"0","N"
1,37,"Caída de Aeronaves y/o Astronaves","Fontanería",20/12/23,41,"0","N"
1,40,"Otros servicios","Fontanería",20/12/23,41,"0","N"
1,46,"Incendio","Fontanería",20/12/23,41,"0","N"
1,54,"Inhabilitabilidad por decisión de la autoridad","Fontanería",20/12/23,41,"0","N"
1,62,"Apertura de puerta","Fontanería",20/12/23,41,"0","N"
1,141,"Pedrisco-Nieve","Fontanería",20/12/23,41,"0","N"
1,153,"Corrimiento de terreno","Fontanería",20/12/23,41,"0","N"
1,163,"Humo","Fontanería",20/12/23,41,"0","N"
1,164,"Hurto o pérdida de llaves","Fontanería",20/12/23,41,"0","N"
1,165,"Caida de Rayo","Fontanería",20/12/23,41,"0","N"
1,9,"Viento","Fontanería",20/12/23,41,"0","N"
1,38,"Caída de Árboles-Antenas-Farolas","Fontanería",20/12/23,41,"0","N"
1,45,"Averia de Maquinaria o Equipos Electronicos","Fontanería",20/12/23,41,"0","N"
1,50,"Infidelidad de Empleados","Fontanería",20/12/23,41,"0","N"
1,51,"Uso fraudulento de tarjetas","Fontanería",20/12/23,41,"0","N"
1,45,"Averia de Maquinaria o Equipos Electronicos","Albañilería",27/12/23,42,"0","N"
1,45,"Averia de Maquinaria o Equipos Electronicos","Calderas",27/12/23,96,"1","N"
1,45,"Averia de Maquinaria o Equipos Electronicos","Carpintería de Madera",27/12/23,51,"0","N"
1,45,"Averia de Maquinaria o Equipos Electronicos","Carpintería Metálica",27/12/23,50,"0","N"
1,45,"Averia de Maquinaria o Equipos Electronicos","Limpieza",27/12/23,66,"0","N"
1,45,"Averia de Maquinaria o Equipos Electronicos","Parquet",27/12/23,60,"0","N"
1,45,"Averia de Maquinaria o Equipos Electronicos","Persianas",27/12/23,61,"0","N"
1,45,"Averia de Maquinaria o Equipos Electronicos","Pintura",27/12/23,43,"0","N"
1,45,"Averia de Maquinaria o Equipos Electronicos","Retirada de Arboles",27/12/23,95,"0","N"
1,45,"Averia de Maquinaria o Equipos Electronicos","Rotulos luminosos",27/12/23,87,"0","N"
1,46,"Incendio","Aire Acondicionado",27/12/23,46,"0","N"
1,46,"Incendio","Albañilería",27/12/23,42,"0","N"
1,46,"Incendio","Calderas",27/12/23,96,"0","N"
1,46,"Incendio","Carpintería de Madera",27/12/23,51,"1","N"
1,46,"Incendio","Carpintería Metálica",27/12/23,50,"0","N"
1,46,"Incendio","Limpieza",27/12/23,66,"1","N"
1,46,"Incendio","Parquet",27/12/23,60,"1","N"
1,46,"Incendio","Persianas",27/12/23,61,"0","N"
1,46,"Incendio","Pintura",27/12/23,43,"1","N"
1,46,"Incendio","Retirada de Arboles",27/12/23,95,"0","N"
1,46,"Incendio","Rotulos luminosos",27/12/23,87,"0","N"
1,47,"Humo","Aire Acondicionado",27/12/23,46,"0","N"
1,47,"Humo","Albañilería",27/12/23,42,"0","N"
1,47,"Humo","Calderas",27/12/23,96,"0","N"
1,47,"Humo","Carpintería de Madera",27/12/23,51,"0","N"
1,47,"Humo","Carpintería Metálica",27/12/23,50,"0","N"
1,47,"Humo","Limpieza",27/12/23,66,"1","N"
1,47,"Humo","Parquet",27/12/23,60,"0","N"
1,47,"Humo","Persianas",27/12/23,61,"0","N"
1,47,"Humo","Pintura",27/12/23,43,"1","N"
1,47,"Humo","Retirada de Arboles",27/12/23,95,"0","N"
1,47,"Humo","Rotulos luminosos",27/12/23,87,"0","N"
1,48,"Explosion","Aire Acondicionado",27/12/23,46,"0","N"
1,48,"Explosion","Albañilería",27/12/23,42,"1","N"
1,48,"Explosion","Calderas",27/12/23,96,"0","N"
1,48,"Explosion","Carpintería de Madera",27/12/23,51,"0","N"
1,48,"Explosion","Carpintería Metálica",27/12/23,50,"0","N"
1,48,"Explosion","Limpieza",27/12/23,66,"1","N"
1,48,"Explosion","Parquet",27/12/23,60,"0","N"
1,48,"Explosion","Persianas",27/12/23,61,"0","N"
1,48,"Explosion","Pintura",27/12/23,43,"1","N"
1,48,"Explosion","Retirada de Arboles",27/12/23,95,"0","N"
1,48,"Explosion","Rotulos luminosos",27/12/23,87,"0","N"
1,49,"Coparticipación Comunidad","Aire Acondicionado",27/12/23,46,"0","N"
1,49,"Coparticipación Comunidad","Albañilería",27/12/23,42,"0","N"
1,49,"Coparticipación Comunidad","Calderas",27/12/23,96,"0","N"
1,49,"Coparticipación Comunidad","Carpintería de Madera",27/12/23,51,"0","N"
1,49,"Coparticipación Comunidad","Carpintería Metálica",27/12/23,50,"0","N"
1,49,"Coparticipación Comunidad","Limpieza",27/12/23,66,"0","N"
1,49,"Coparticipación Comunidad","Parquet",27/12/23,60,"0","N"
1,49,"Coparticipación Comunidad","Persianas",27/12/23,61,"0","N"
1,49,"Coparticipación Comunidad","Pintura",27/12/23,43,"0","N"
1,49,"Coparticipación Comunidad","Retirada de Arboles",27/12/23,95,"0","N"
1,49,"Coparticipación Comunidad","Rotulos luminosos",27/12/23,87,"0","N"
1,50,"Infidelidad de Empleados","Aire Acondicionado",27/12/23,46,"0","N"
1,50,"Infidelidad de Empleados","Albañilería",27/12/23,42,"0","N"
1,50,"Infidelidad de Empleados","Calderas",27/12/23,96,"0","N"
1,50,"Infidelidad de Empleados","Carpintería de Madera",27/12/23,51,"0","N"
1,50,"Infidelidad de Empleados","Carpintería Metálica",27/12/23,50,"0","N"
1,50,"Infidelidad de Empleados","Limpieza",27/12/23,66,"0","N"
1,50,"Infidelidad de Empleados","Parquet",27/12/23,60,"0","N"
1,50,"Infidelidad de Empleados","Persianas",27/12/23,61,"0","N"
1,50,"Infidelidad de Empleados","Pintura",27/12/23,43,"0","N"
1,50,"Infidelidad de Empleados","Retirada de Arboles",27/12/23,95,"0","N"
1,50,"Infidelidad de Empleados","Rotulos luminosos",27/12/23,87,"0","N"
1,51,"Uso fraudulento de tarjetas","Aire Acondicionado",03/01/24,46,"0","N"
1,51,"Uso fraudulento de tarjetas","Albañilería",03/01/24,42,"0","N"
1,51,"Uso fraudulento de tarjetas","Calderas",27/12/23,96,"0","N"
1,51,"Uso fraudulento de tarjetas","Carpintería de Madera",27/12/23,51,"0","N"
1,51,"Uso fraudulento de tarjetas","Carpintería Metálica",27/12/23,50,"0","N"
1,51,"Uso fraudulento de tarjetas","Limpieza",27/12/23,66,"0","N"
1,51,"Uso fraudulento de tarjetas","Parquet",27/12/23,60,"0","N"
1,51,"Uso fraudulento de tarjetas","Persianas",27/12/23,61,"0","N"
1,51,"Uso fraudulento de tarjetas","Pintura",27/12/23,43,"0","N"
1,51,"Uso fraudulento de tarjetas","Retirada de Arboles",27/12/23,95,"0","N"
1,51,"Uso fraudulento de tarjetas","Rotulos luminosos",27/12/23,87,"0","N"
1,52,"Accidentes Personales","Aire Acondicionado",27/12/23,46,"0","N"
1,52,"Accidentes Personales","Albañilería",27/12/23,42,"0","N"
1,52,"Accidentes Personales","Calderas",27/12/23,96,"0","N"
1,52,"Accidentes Personales","Carpintería de Madera",27/12/23,51,"0","N"
1,52,"Accidentes Personales","Carpintería Metálica",27/12/23,50,"0","N"
1,52,"Accidentes Personales","Limpieza",27/12/23,66,"0","N"
1,52,"Accidentes Personales","Parquet",27/12/23,60,"0","N"
1,52,"Accidentes Personales","Persianas",27/12/23,61,"0","N"
1,52,"Accidentes Personales","Pintura",27/12/23,43,"0","N"
1,52,"Accidentes Personales","Retirada de Arboles",27/12/23,95,"0","N"
1,52,"Accidentes Personales","Rotulos luminosos",27/12/23,87,"0","N"
1,53,"Accidentes Domesticos o por Calor","Aire Acondicionado",03/01/24,46,"0","N"
1,53,"Accidentes Domesticos o por Calor","Albañilería",03/01/24,42,"0","N"
1,53,"Accidentes Domesticos o por Calor","Calderas",27/12/23,96,"0","N"
1,53,"Accidentes Domesticos o por Calor","Carpintería de Madera",27/12/23,51,"0","N"
1,53,"Accidentes Domesticos o por Calor","Carpintería Metálica",27/12/23,50,"0","N"
1,53,"Accidentes Domesticos o por Calor","Limpieza",27/12/23,66,"0","N"
1,53,"Accidentes Domesticos o por Calor","Parquet",27/12/23,60,"0","N"
1,53,"Accidentes Domesticos o por Calor","Persianas",27/12/23,61,"0","N"
1,53,"Accidentes Domesticos o por Calor","Pintura",27/12/23,43,"0","N"
1,53,"Accidentes Domesticos o por Calor","Retirada de Arboles",27/12/23,95,"0","N"
1,53,"Accidentes Domesticos o por Calor","Rotulos luminosos",27/12/23,87,"0","N"
1,54,"Inhabilitabilidad por decisión de la autoridad","Aire Acondicionado",27/12/23,46,"0","N"
1,54,"Inhabilitabilidad por decisión de la autoridad","Albañilería",27/12/23,42,"0","N"
1,54,"Inhabilitabilidad por decisión de la autoridad","Calderas",27/12/23,96,"0","N"
1,54,"Inhabilitabilidad por decisión de la autoridad","Carpintería de Madera",27/12/23,51,"0","N"
1,54,"Inhabilitabilidad por decisión de la autoridad","Carpintería Metálica",27/12/23,50,"0","N"
1,54,"Inhabilitabilidad por decisión de la autoridad","Limpieza",27/12/23,66,"0","N"
1,54,"Inhabilitabilidad por decisión de la autoridad","Parquet",27/12/23,60,"0","N"
1,54,"Inhabilitabilidad por decisión de la autoridad","Persianas",27/12/23,61,"0","N"
1,54,"Inhabilitabilidad por decisión de la autoridad","Pintura",27/12/23,43,"0","N"
1,54,"Inhabilitabilidad por decisión de la autoridad","Retirada de Arboles",27/12/23,95,"0","N"
1,54,"Inhabilitabilidad por decisión de la autoridad","Rotulos luminosos",27/12/23,87,"0","N"
1,55,"Responsabilidad Civil","Aire Acondicionado",27/12/23,46,"0","N"
1,55,"Responsabilidad Civil","Albañilería",27/12/23,42,"0","N"
1,55,"Responsabilidad Civil","Calderas",27/12/23,96,"0","N"
1,55,"Responsabilidad Civil","Carpintería de Madera",27/12/23,51,"0","N"
1,55,"Responsabilidad Civil","Carpintería Metálica",27/12/23,50,"0","N"
1,55,"Responsabilidad Civil","Limpieza",27/12/23,66,"0","N"
1,55,"Responsabilidad Civil","Parquet",27/12/23,60,"0","N"
1,55,"Responsabilidad Civil","Persianas",27/12/23,61,"0","N"
1,55,"Responsabilidad Civil","Pintura",27/12/23,43,"0","N"
1,55,"Responsabilidad Civil","Retirada de Arboles",27/12/23,95,"0","N"
1,55,"Responsabilidad Civil","Rotulos luminosos",27/12/23,87,"0","N"
1,56,"Reclamación de daños","Aire Acondicionado",27/12/23,46,"0","N"
1,56,"Reclamación de daños","Albañilería",27/12/23,42,"0","N"
1,56,"Reclamación de daños","Calderas",27/12/23,96,"0","N"
1,56,"Reclamación de daños","Carpintería de Madera",27/12/23,51,"0","N"
1,56,"Reclamación de daños","Carpintería Metálica",27/12/23,50,"0","N"
1,56,"Reclamación de daños","Limpieza",27/12/23,66,"0","N"
1,56,"Reclamación de daños","Parquet",27/12/23,60,"0","N"
1,56,"Reclamación de daños","Persianas",27/12/23,61,"0","N"
1,56,"Reclamación de daños","Pintura",27/12/23,43,"0","N"
1,56,"Reclamación de daños","Retirada de Arboles",27/12/23,95,"0","N"
1,56,"Reclamación de daños","Rotulos luminosos",27/12/23,87,"0","N"
1,59,"Pedrisco-Nieve","Aire Acondicionado",27/12/23,46,"0","N"
1,59,"Pedrisco-Nieve","Albañilería",27/12/23,42,"1","N"
1,59,"Pedrisco-Nieve","Calderas",27/12/23,96,"0","N"
1,59,"Pedrisco-Nieve","Carpintería de Madera",27/12/23,51,"0","N"
1,59,"Pedrisco-Nieve","Carpintería Metálica",27/12/23,50,"0","N"
1,59,"Pedrisco-Nieve","Limpieza",27/12/23,66,"0","N"
1,59,"Pedrisco-Nieve","Parquet",27/12/23,60,"0","N"
1,59,"Pedrisco-Nieve","Persianas",27/12/23,61,"1","N"
1,59,"Pedrisco-Nieve","Pintura",27/12/23,43,"0","N"
1,59,"Pedrisco-Nieve","Retirada de Arboles",27/12/23,95,"0","N"
1,59,"Pedrisco-Nieve","Rotulos luminosos",27/12/23,87,"0","N"
1,60,"Restablecimiento de luz","Aire Acondicionado",27/12/23,46,"0","N"
1,60,"Restablecimiento de luz","Albañilería",27/12/23,42,"0","N"
1,60,"Restablecimiento de luz","Calderas",27/12/23,96,"0","N"
1,60,"Restablecimiento de luz","Carpintería de Madera",27/12/23,51,"0","N"
1,60,"Restablecimiento de luz","Carpintería Metálica",27/12/23,50,"0","N"
1,60,"Restablecimiento de luz","Limpieza",27/12/23,66,"0","N"
1,60,"Restablecimiento de luz","Parquet",27/12/23,60,"0","N"
1,60,"Restablecimiento de luz","Persianas",27/12/23,61,"0","N"
1,60,"Restablecimiento de luz","Pintura",27/12/23,43,"0","N"
1,60,"Restablecimiento de luz","Retirada de Arboles",27/12/23,95,"0","N"
1,60,"Restablecimiento de luz","Rotulos luminosos",27/12/23,87,"0","N"
1,61,"Restablecimiento de agua","Aire Acondicionado",27/12/23,46,"0","N"
1,61,"Restablecimiento de agua","Albañilería",27/12/23,42,"0","N"
1,61,"Restablecimiento de agua","Calderas",27/12/23,96,"0","N"
1,61,"Restablecimiento de agua","Carpintería de Madera",27/12/23,51,"0","N"
1,61,"Restablecimiento de agua","Carpintería Metálica",27/12/23,50,"0","N"
1,61,"Restablecimiento de agua","Limpieza",27/12/23,66,"0","N"
1,61,"Restablecimiento de agua","Parquet",27/12/23,60,"0","N"
1,61,"Restablecimiento de agua","Persianas",27/12/23,61,"0","N"
1,61,"Restablecimiento de agua","Pintura",27/12/23,43,"0","N"
1,61,"Restablecimiento de agua","Retirada de Arboles",27/12/23,95,"0","N"
1,61,"Restablecimiento de agua","Rotulos luminosos",27/12/23,87,"0","N"
1,62,"Apertura de puerta","Aire Acondicionado",27/12/23,46,"0","N"
1,62,"Apertura de puerta","Albañilería",27/12/23,42,"0","N"
1,62,"Apertura de puerta","Calderas",27/12/23,96,"0","N"
1,62,"Apertura de puerta","Carpintería de Madera",27/12/23,51,"0","N"
